id,type,name,latitude_deg,longitude_deg,elevation_ft,local_code,home_link,score
9063,small_airport,Farver Field,43.91669846,-83.27500153,600,25MI,,50
10657,heliport,Chinquapin Heliport,35.15790176,-83.06704712,4200,3NC8,,50
12840,small_airport,The Highlands Airport,35.79999924,-97.60870361,1160,61OK,,50
17616,small_airport,Harford Field,42.9244,-106.308998,5370,HAD,,50
11417,small_airport,Royal Trails Airport,28.93779945,-81.47370148,49,4FL6,,50
22102,small_airport,Taylors Flight Park Airport,41.84669876,-85.89499664,890,MI95,,50
6667,small_airport,Timber Line Airpark,36.65420151,-93.79740143,1550,02MU,,50
24139,small_airport,Schrenkel Airport,40.26279831,-78.10250092,1200,PN30,,50
8578,small_airport,Mather Field,41.3891983,-82.76270294,640,1OH3,,50
11393,small_airport,Kelgun Airport,39.30690002,-104.8160019,6800,4CO8,,50
14634,heliport,Rampart Heliport,39.344239,-104.841906,6480,84CO,,50
25691,small_airport,Flying K Ranch Airport,46.32929993,-122.8860016,160,WA99,,50
25819,small_airport,Cougar Flat Airstrip,46.29259872,-122.9499969,180,WN24,,50
24822,small_airport,Weiblen Airport,29.40019989,-98.88749695,830,TE13,,50
26309,small_airport,T-Ranch Airport,29.26689911,-98.9253006,880,XS86,,50
7636,small_airport,Diamond H Ranch Airport,28.40029907,-99.55870056,511,0XS0,,50
8668,small_airport,Briscoes Catarina Ranch Airport,28.25029945,-99.81700134,650,1TE1,,50
15630,small_airport,Briggs Ranch Airport,28.3003006,-99.56700134,520,99TX,,50
24835,small_airport,Harrison Piloncillo Ranch Airport,28.25440025,-99.59919739,520,TE27,,50
25398,small_airport,Breeden Airport,38.60760117,-77.56939697,210,VA66,,50
7416,small_airport,Berdick Field,42.33399963,-78.79090118,1690,0NK0,,50
23455,small_airport,Neverland Airport,42.3156662,-78.89533234,1901,NY76,,50
8564,small_airport,Caughdenoy Airport,43.26589966,-76.18800354,400,1NY9,,50
15852,small_airport,Hinkle Airport,48.78549957,-97.67230225,908,9ND8,,50
18572,small_airport,Cavalier Municipal Airport,48.78379822,-97.63189697,892,2C8,,50
11954,small_airport,Dawson Field,34.1678009,-85.25859833,675,53GA,,50
13187,small_airport,Elder Airstrip,36.2779007,-94.19660187,1300,6AR1,,50
16298,closed,Gunem Field,36.261701,-94.248299,1214,,,50
24521,small_airport,Ingle Airport,44.23970032,-98.04969788,1305,SD43,,50
25754,small_airport,Deer Haven Ranch Airport,44.83280182,-88.46320343,811,WI60,,50
21930,small_airport,Hexton Farms Airport,39.37509918,-75.90660095,65,MD93,,50
9209,small_airport,Miller-Herrold Airport,44.87440109,-85.79260254,624,28MI,,50
13656,small_airport,Harry-Walt Airport,45.35189819,-93.24610138,940,70MN,,50
16224,small_airport,Flying M Ranch Airport,34.32260132,-85.64369965,670,AL32,,50
25323,small_airport,Hamilton Fort Ranch Airport,37.63470078,-113.1589966,5460,UT80,,50
15076,small_airport,P & R Airport,41.04169846,-96.03359985,1100,8NE2,,50
8997,small_airport,Isley Field,42.51580048,-92.51979828,982,24IA,,50
11445,small_airport,Witcombe Field,42.47190094,-92.49520111,1000,4IA7,,50
17682,small_airport,Lemons Airport,42.522202,-92.494598,970,,,50
25253,small_airport,Cedar Valley Airport,40.35720062,-112.0179977,5000,UT10,,50
25284,small_airport,Glenmar Ranch Airport,40.33940125,-111.9990005,5030,UT41,,50
13878,small_airport,Smies Airport,43.58890152,-87.78430176,640,75WI,,50
22760,small_airport,Wolf's Den Airport,34.98020172,-76.30799866,10,NC17,,50
17259,small_airport,The Cedars Airfield,29.22800064,-82.9437027,8,FA71,,50
22127,small_airport,Runke's Field,44.91049957,-94.5714035,1100,MN20,,50
26244,heliport,Cedar Park Rgnl Medical Center Heliport,30.525278,-97.822222,950,XS19,,50
14823,small_airport,Chain Lakes Airpark,42.05139923,-91.71679688,825,89IA,,50
12490,small_airport,Wilds Field,43.25139999,-85.5428009,885,5MI1,,50
22083,closed,North Cedar Airport,43.2584,-85.545898,893,,,50
25330,small_airport,West Desert Airpark,40.24259949,-112.0930023,4902,UT99,,50
8748,small_airport,Covered Bridge Fields Airport,43.32920074,-87.99729919,875,1WN2,,50
25756,small_airport,Sss Aerodrome,43.26950073,-87.99810028,800,WI62,,50
22519,small_airport,Someday Ranch Airport,36.57170105,-93.03679657,812,MU24,,50
13226,small_airport,Mesawood Airpark,38.96110153,-107.9580002,7200,6CO2,,50
16874,small_airport,Flying W Ranch Airport,38.86249924,-107.8209991,6885,CO20,,50
11240,small_airport,Cedar Creek Airport,41.19039917,-85.02420044,792,48II,,50
14294,small_airport,Dave's Aerodrome,39.31819916,-75.20629883,8,7NJ9,,50
23718,small_airport,Williamson Airport,39.71260071,-83.80380249,1060,OI73,,50
24792,closed,Chambers Airport,33.3232,-96.232202,692,,,50
23743,small_airport,Mulholland Airport,40.57339859,-84.48999786,875,OI99,,50
14032,small_airport,Tallows Field,33.3042984,-96.74720001,729,79TS,,50
24702,small_airport,Bishop's Landing Airport,33.37730026,-96.72889709,750,T80,,50
25056,small_airport,Celina Field,33.31280136,-96.76390076,770,TS40,,50
25169,small_airport,Aero Estates Airport,33.29850006,-96.86389923,605,TX54,,50
18523,small_airport,Leach Airport,37.78469849,-106.038002,7598,1V8,,50
8960,small_airport,Minnkota Private Airport,47.0821991,-101.2669983,2110,23ND,,50
22882,small_airport,Letzring Airport,46.98889923,-101.3539963,2230,ND65,,50
25161,small_airport,Hawkeye Hunting Club Airport,31.76679993,-97.12940216,260,TX45,,50
7209,small_airport,Hannen Airport,42.22800064,-91.75099945,925,0IA8,,50
23583,small_airport,August Acres Airport,40.16260147,-82.78179932,1100,OH17,,50
9312,small_airport,Ashmore Field,36.3830986,-94.29389954,1362,2AR5,,50
9315,closed,L C Hickman Airport,36.352798,-94.333097,1380,,,50
7083,small_airport,Hooterville South Airport,35.09469986,-93.20200348,370,0AR1,,50
16297,small_airport,Centerville Airstrip,35.11869812,-93.20159912,350,AR03,,50
17684,small_airport,Rathbun Lake Airport,40.85169983,-92.85849762,1200,IA05,,50
7763,small_airport,Pentecost Airport,39.85620117,-84.97219849,1020,12II,,50
22300,small_airport,Ray Johnson Inc Airport,37.41619873,-90.96350098,950,MO96,,50
9761,small_airport,Bixler Ridge Airport,43.04560089,-96.93910217,1250,2SD8,,50
9029,small_airport,Moore Ranch Airport,31.21319962,-95.82749939,315,24TA,,50
24810,small_airport,Dillard Ranch Airport,31.30489922,-95.79660034,225,TE01,,50
12727,small_airport,Wild Hair Airport,45.716499,-120.985001,1620,5WA7,,50
10943,small_airport,Schubert Airstrip,44.05830002,-91.43070221,750,40WI,,50
16709,small_airport,Central Airport,65.57379913,-144.7830048,937,CEM,,50
12359,small_airport,Indian Lake Airport,40.05419922,-78.84700012,2442,5G2,,50
7417,small_airport,Spring Brook Airport,43.36169815,-76.22019958,450,0NK1,,50
8153,small_airport,Riveredge Airpark,43.2439003,-76.15280151,378,19NK,,50
14127,small_airport,Sunset Strip,33.35919952,-85.11750031,740,7GE5,,50
25687,small_airport,Skyqueen Airport,46.71860123,-122.9110031,530,WA95,,50
16219,small_airport,Headquarters Airport,34.10570145,-85.56580353,610,AL27,,50
21867,small_airport,Ashland Landing Farm Airport,39.11809921,-76.0963974,10,MD21,,50
8487,closed,Piker-Too Airport,31.0118,-90.968201,300,,,50
25349,small_airport,Centreville Airport,38.87929916,-77.48439789,300,VA16,,50
17357,small_airport,Collier/Pine Barren Airpark,30.82710075,-87.35829926,220,FD89,,50
6901,small_airport,Freefall Oz Airport,42.00839996,-78.25810242,1440,06PA,,50
22637,small_airport,Rosenberg Airport,43.52220154,-94.58249664,1255,MY80,,50
11697,small_airport,Mountain Top Airport,39.85430145,-75.5727005,350,4PS4,,50
15074,small_airport,Ausk Strip,46.76390076,-97.40540314,1020,8ND5,,50
15075,small_airport,J Vining Airport,46.71269989,-97.39089966,1025,8ND6,,50
9168,small_airport,Auburn Airport,41.41030121,-81.28430176,1200,27OI,,50
16714,small_airport,Chalkyitsik Airport,66.64499664,-143.7400055,544,CIK,,50
7222,small_airport,Marshall Field,40.65950012,-86.85720062,705,0II5,,50
14568,small_airport,Fisher's Field,29.93239975,-89.93280029,5,82LA,,50
23236,small_airport,Chama Land & Cattle Co. Airport,36.86669922,-106.5670013,8025,NM16,,50
23243,small_airport,Eastside Airport,36.92169952,-106.5599976,8030,NM24,,50
19210,small_airport,Chamberlain Municipal Airport,43.76610184,-99.32129669,1695,9V9,,50
24522,small_airport,Cook Field,43.78329849,-99.25759888,1678,SD44,,50
9946,small_airport,Chambers Island Airport,45.19189835,-87.35929871,588,30WI,,50
15153,small_airport,Lost Acres Airport,39.93830109,-77.61640167,730,8PN0,,50
24027,small_airport,Rocktop Airport,39.97499847,-77.55780029,770,PA58,,50
24118,small_airport,Davis Airport,40.73460007,-79.15989685,1373,PN08,,50
18028,closed,Andrew RLA Restricted Landing Area Airport,40.160301,-88.304497,810,,,50
18029,small_airport,Mc Culley Airport,40.22029877,-88.25370026,750,IL56,,50
15077,small_airport,Smith Field,40.48189926,-101.8130035,3380,8NE3,,50
12299,small_airport,Chandalar Shelf Airport,68.06539917,-149.5800018,3222,5CD,,50
25694,small_airport,Chandalar Lake Airport,67.50450134,-148.4830017,1920,WCR,,50
17916,small_airport,Raceway Airport,38.04919815,-87.38140106,400,II32,,50
19544,small_airport,Chandler Regional Airport,35.72380066,-96.82029724,984,CQB,,50
18031,small_airport,Aero Four Airport,41.43610001,-88.248703,600,IL58,,50
18032,small_airport,Chicago Glider Club Gliderport,41.43199921,-88.24729919,590,IL59,,50
10658,small_airport,Womble Field,35.87509918,-79.08719635,475,3NC9,,50
12534,small_airport,The Duchy Airport,35.98149872,-79.27310181,650,5NC5,,50
22776,small_airport,Miles Airport,35.97040176,-79.12470245,580,NC34,,50
9925,small_airport,Williams Airpark,39.75419998,-90.36540222,614,30LL,,50
12255,small_airport,Mc Gowin Field,31.6807003,-86.68190002,400,5AL1,,50
14994,small_airport,Prairie Cottage Airport,38.9178009,-97.00779724,1222,8KS8,,50
24992,small_airport,Whifferdill Airport,36.32180023,-87.15070343,622,TN77,,50
19526,small_airport,Billy G Ray Field,41.07749939,-102.4639969,3682,CNP,,50
25184,small_airport,Eberly Ranch Airport,30.05188942,-96.21823883,280,TX70,,50
14320,small_airport,Curtis Airport,41.63779831,-81.10140228,1250,7OH8,,50
19470,medium_airport,Northeast Iowa Regional Airport,43.07260132,-92.6108017,1125,CCY,,50
13193,small_airport,Flying W Airpark II Airport,35.33000183,-94.04190063,474,6AR8,,50
17917,small_airport,Eickholtz Airport,38.46089935,-87.65499878,620,II33,,50
18340,small_airport,Charleston Municipal Airport,33.99150085,-90.07810211,175,09M,,50
10688,small_airport,The Ranch Airport,42.82730103,-74.40399933,1110,3NY0,,50
24404,small_airport,Pluff Mud Field,32.63209915,-80.09230042,15,SC06,,50
24448,small_airport,Yonges Island Airport,32.69739914,-80.22589874,10,SC50,,50
9188,small_airport,Henley Aerodrome,35.83330154,-91.4332962,377,28AR,,50
21942,small_airport,Flying Ed Airport,45.0279007,-67.30940247,440,ME06,,50
11282,small_airport,Wend Valley Airport,42.57920074,-84.90830231,859,49G,,50
22024,small_airport,Crippen Field,42.53419876,-84.80139923,890,MI11,,50
25508,small_airport,E.A.Deeds Farm Airport,44.29119873,-73.28320313,127,VT12,,50
13028,small_airport,Oakes Field,39.78749847,-85.63690186,935,66IN,,50
25351,small_airport,Bundoran Airport,37.96849823,-78.68219757,840,VA18,,50
25352,small_airport,Snow Hill Airport,37.95399857,-78.36920166,268,VA19,,50
25445,small_airport,Cathro Airport,37.92789841,-78.55139923,500,VG10,,50
21773,small_airport,Dresser Hill Airport,42.10010147,-71.96620178,810,MA30,,50
7418,small_airport,Westwind Farm Airport,42.98339844,-74.0161972,800,0NK2,,50
8720,small_airport,Hazelswart Airport,36.86190033,-78.41110229,485,1VA8,,50
25358,small_airport,Twin Towers Airport,36.7643013,-78.36049652,470,VA25,,50
9331,small_airport,Flying A Airport,43.81969833,-92.33350372,1300,2C4,,50
13161,small_airport,Schulze's Airport,40.95009995,-82.92489624,1000,69OI,,50
8759,small_airport,Hackberry Airport,32.23249817,-96.39749908,433,1XA8,,50
10064,small_airport,Soaring Horse Airport,41.08280182,-82.04319763,950,33OI,,50
13185,small_airport,Hawthorn Pines Airport,31.3885994,-88.09259796,150,6AL6,,50
18033,small_airport,Chatsworth Restricted Landing Area,40.74309921,-88.29119873,742,IL60,,50
23065,small_airport,Coyle Field,39.81259918,-74.42459869,190,NJ20,,50
25883,closed,Lee's Airport,47.887699,-117.344002,1890,,,50
12561,small_airport,Salubrious Point Airport,44.0442009,-76.14360046,295,5NK0,,50
11080,small_airport,Duff Airport,37.3526001,-83.3423996,820,44KY,,50
11519,small_airport,Enjoy Field,40.97579956,-87.99859619,685,4LL4,,50
9530,small_airport,Hoffman's Black Mountain Aerodrome,45.5318985,-84.30809784,677,2M7,,50
11257,small_airport,Rafter 'R' Ranch Airport,35.31819916,-95.51830292,620,48OK,,50
16711,small_airport,Chefornak Airport,60.14920044,-164.2859955,40,CFK,,50
7599,small_airport,Dwight Field,46.61709976,-122.8259964,350,0WA1,,50
11860,small_airport,Hartley Airport,46.61980057,-122.9649963,400,50WA,,50
15035,small_airport,Winters Field,42.30500031,-84.10669708,1000,8MI9,,50
23802,closed,Monarch Field,36.525101,-95.466904,755,,,50
16108,small_airport,Chena Hot Springs Airport,65.05180359,-146.0469971,1195,AK13,,50
16509,small_airport,Chenega Bay Airport,60.07730103,-147.9920044,72,C05,,50
7257,small_airport,Mono Aircraft Airport,37.69279861,-97.88639832,1450,0KS7,,50
24592,small_airport,Albers Airport,37.65829849,-97.77449799,1380,SN13,,50
25643,small_airport,Flying R Ranch Airport,47.50279999,-117.6480026,2450,WA49,,50
21548,small_airport,Cheneyville Airport,30.00160027,-92.28009796,63,LA81,,50
9967,small_airport,Seeman Airport,40.77859879,-88.66619873,689,31LL,,50
18036,small_airport,Mays Aviation Airport,40.70000076,-88.67510223,720,IL63,,50
24459,small_airport,Wild Irish Rose Airport,34.61790085,-80.15170288,376,SC61,,50
8868,small_airport,Eagles Nest Airport,37.30319977,-75.93489838,40,21VA,,50
9033,small_airport,Cherrystone Airport,37.28820038,-75.99970245,14,24VA,,50
19503,small_airport,Kegelman AF Aux Field,36.7439003,-98.12310028,1202,CKA,,50
11344,small_airport,Lawrence Field,35.37080002,-90.75060272,284,4AR5,,50
11047,small_airport,Watercolor Airport,42.78469849,-74.80249786,1993,43NY,,50
8525,small_airport,Northbrook International Ultraport Ultralightport,35.4496994,-81.42639923,1030,1NC9,,50
9547,small_airport,Woodside Airport,43.21670151,-84.04720306,615,2MI0,,50
11829,small_airport,Howard Nixon Memorial Airport,43.1833992,-84.13330078,644,50G,,50
25391,closed,Weatherly & Son Airport,36.6357,-76.151603,10,,,50
25991,small_airport,Island Airport,38.21680069,-81.53320313,600,WV08,,50
21848,small_airport,Woodstock Airport,39.48839951,-75.81109619,81,MD03,,50
23609,small_airport,Grover Airport,40.22060013,-82.94629669,945,OH44,,50
24408,small_airport,State Line Ultraport/Flightpark Ultralightport,35.17850113,-81.81790161,870,SC10,,50
24486,small_airport,Davis Field,35.14730072,-81.79429626,935,SC88,,50
17829,small_airport,Bowman Field,43.99300003,-111.5510025,5100,ID52,,50
22928,small_airport,Sutton Airport,40.05830002,-97.54119873,1583,NE35,,50
23014,small_airport,Heaton Airport,42.9681015,-71.18119812,188,NH61,,50
11627,small_airport,Orange Poultry Farm Airport,41.32789993,-74.32460022,420,4NY1,,50
23706,small_airport,Miller Airport,39.13169861,-81.93180084,690,OI59,,50
25509,small_airport,Holloway Airport,43.30009842,-72.71759796,1520,VT13,,50
18139,small_airport,Bodin Airport,41.63359833,-87.02700043,675,IN70,,50
6832,small_airport,Breezecroft Airport,39.25009918,-76.2052002,20,05MD,,50
7314,small_airport,Pond View Private Airport,39.26679993,-76.18720245,47,0MD4,,50
21857,small_airport,Wright Field,39.27709961,-76.06269836,80,MD11,,50
21865,small_airport,Hybarc Farm Airport,39.20320129,-76.02490234,50,MD19,,50
21904,small_airport,Silver Hill Airport,39.13980103,-76.09359741,30,MD59,,50
21908,small_airport,Cromwell Farm Airport,39.27479935,-76.00990295,65,MD63,,50
21910,small_airport,Smith Field,39.33789825,-76.09799957,60,MD66,,50
10885,small_airport,Knutson Farms Airport,45.23899841,-91.7118988,1035,3WN6,,50
25907,small_airport,Cloud Dancer Private Airport,45.31190109,-91.58969879,1050,WS13,,50
18515,small_airport,Sand Canyon Airport,48.31409836,-117.7429962,2084,1S9,,50
19159,small_airport,Mignon Laird Municipal Airport,35.60749817,-99.70469666,2084,93F,,50
26067,small_airport,Skyview Airpark,41.21720123,-104.5839996,5838,WY05,,50
26104,small_airport,Sloan Airport,41.1568985,-104.7080002,6085,WY45,,50
12310,small_airport,Cheyenne Wells Municipal Airport,38.81669998,-102.3059998,4184,5CO0,,50
18040,closed,Mill Rose Farm Restricted Landing Area,42.077202,-88.159798,850,,,50
16299,small_airport,John Harris Field,35.21590042,-93.30490112,1770,AR05,,50
13481,small_airport,Redhills Airport,35.06280136,-97.89530182,1175,6OK2,,50
23818,small_airport,Stidham-Private Airport,34.98339844,-97.93370056,1177,OK91,,50
16718,small_airport,Chicken Airport,64.07129669,-141.9519959,1640,CKX,,50
11373,small_airport,Johnsen Airport,39.67070007,-121.8860016,190,4CA7,,50
16809,closed,Butte Creek Hog Ranch Airport,39.688801,-121.783997,200,,,50
26142,small_airport,Spectre Airport,33.27500153,-97.71669769,835,XA07,,50
14770,small_airport,Waltman Airport,40.92649841,-79.73870087,1360,87PA,,50
11867,small_airport,Chiefland Sky Ranch Airport,29.39489937,-82.86979675,35,51FL,,50
13239,small_airport,Windy Acres Airport,29.56579971,-82.86869812,45,6FD0,,50
13761,small_airport,Brookins Air Strip,29.51079941,-82.86009979,45,73FD,,50
14007,small_airport,Neal Field,29.55270004,-82.86869812,45,79FL,,50
17226,small_airport,White Farms Airport,29.51269913,-82.87480164,46,FA36,,50
16095,small_airport,Chignik Airport,56.31150055,-158.3730011,18,AJC,,50
16089,small_airport,Chignik Lake Airport,56.25500107,-158.7749939,50,A79,,50
13148,small_airport,Chiles Airpark,38.66970062,-94.74250031,1050,69KS,,50
25344,small_airport,White Oak Stand Airport,36.80789948,-81.70120239,2100,VA11,,50
12922,small_airport,Barnett Airport,34.26950073,-99.51429749,1385,63TA,,50
22771,small_airport,Bradley Field,35.62009811,-80.59760284,795,NC29,,50
6796,small_airport,Pocock Airport,31.73220062,-97.36889648,565,04TX,,50
10786,small_airport,Wildcat Canyon Airport,31.67880058,-97.3628006,660,3T8,,50
6755,small_airport,Chinle Airport,36.15420151,-109.5510025,5515,04AZ,,50
12200,small_airport,Robin STOLport,34.74449921,-112.4449997,4772,59AZ,,50
16433,small_airport,H&H Ranch Airstrip,34.76639938,-112.5490036,5025,AZ46,,50
11759,small_airport,Hebbelman Airport,48.51390076,-109.0619965,2576,4U4,,50
17362,small_airport,Hartzog Field,30.71890068,-85.60669708,125,FD94,,50
17385,small_airport,Vosika's Airport,30.7798996,-85.59799957,69,FL14,,50
10887,small_airport,Blunt Field,44.93560028,-91.43070221,930,3WN8,,50
25726,small_airport,T-Bo Field Airport,44.98730087,-91.33039856,940,WI32,,50
22129,closed,Dupre's Airport,45.3158,-92.885803,936,,,50
17060,small_airport,Chisana Airport,62.07120132,-142.0480042,3318,CZN,,50
8820,small_airport,Klutts Field,32.83539963,-96.37799835,495,20XS,,50
17061,small_airport,Chistochina Airport,62.56349945,-144.6690063,1850,CZO,,50
7425,small_airport,Lakeview Airport,43.01029968,-75.82689667,1050,0NK9,,50
23269,small_airport,Chloride Airport,33.32839966,-107.6620026,6202,NM51,,50
13019,small_airport,Triangle T Ranch Airport,36.99860001,-120.4649963,130,66CL,,50
13056,small_airport,Chapman Farms Airport,37.0727005,-120.3779984,175,67CA,,50
22846,closed,Flying-N-Ranch Airport,46.548901,-96.786498,930,,,50
23520,small_airport,Table Rock Airport,43.21149826,-120.8430023,4305,OG06,,50
15508,small_airport,Brown Field,31.16539955,-100.4759979,2125,96TX,,50
15640,small_airport,Chuathbaluk Airport,61.579102,-159.216003,244,9A3,,50
6794,small_airport,Hensley Airpark,36.18330002,-82.67890167,1430,04TN,,50
26091,small_airport,Vowers Ranch Airport,41.62220001,-104.7850037,5550,WY29,,50
7130,small_airport,John Nichol's Field Airport,32.6330986,-116.8929977,490,0CL3,,50
13241,small_airport,Big Oaks Ranch Airport,28.66690063,-81.08450317,25,6FD2,,50
21869,small_airport,Kennersley Airport,39.144798,-76.040497,30,MD23,,50
21907,small_airport,Church Hill Airport,39.125,-76.00160217,70,MD62,,50
21929,small_airport,Saxon Farms Airport,39.15230179,-76.01860046,70,MD91,,50
11141,small_airport,Darnell's Landings Airport,36.50669861,-82.71170044,1150,45TN,,50
13953,small_airport,Darnell's Field,36.50920105,-82.68170166,1150,77TN,,50
13340,small_airport,Church Point Flyers Airport,30.45479965,-92.24060059,45,6LA5,,50
15753,small_airport,Green Field,41.22919846,-85.35810089,890,9IN8,,50
8091,small_airport,Mc Gill Airport,40.11999893,-86.06829834,855,18II,,50
10524,small_airport,Thomas Airport,40.15140152,-86.11920166,890,3IN9,,50
8295,small_airport,Michael Airfield,43.18170166,-76.12779999,400,1G6,,50
14983,small_airport,Cimarron Municipal Airport,37.83060074,-100.3499985,2752,8K8,,50
16954,small_airport,Circle City /New/ Airport,65.830498,-144.076008,613,CRC,,50
18855,small_airport,Circle Town County Airport,47.41859818,-105.5619965,2426,4U6,,50
16713,small_airport,Circle Hot Springs Airport,65.48549652,-144.6109924,956,CHP,,50
6705,closed,Clarks Dream Strip,39.644199,-83.018204,680,,,50
23615,small_airport,Lindsey L.S. Airport,39.68759918,-83.09690094,780,OH50,,50
18684,small_airport,Cisco Municipal Airport,32.41680145,-99.00029755,1612,3F2,,50
25285,small_airport,Westwater Airport,39.14670181,-109.1449966,4660,UT42,,50
15696,small_airport,Thompson's Goinbroke Aero Ranch Airport,29.38660049,-82.14289856,85,9FD5,,50
17285,small_airport,Paniola Air Ranch Airport,29.37529945,-82.05809784,140,FD14,,50
16194,small_airport,Bedsole Farm Airport,31.55850029,-87.53330231,180,AL01,,50
12889,small_airport,J F Ranch Airport,32.0223999,-98.13369751,1220,62XS,,50
6578,small_airport,Ware Island Airport,32.94599915,-86.51390076,344,01AL,,50
13034,small_airport,Howard's Airport,44.97719955,-95.42279816,1000,66MN,,50
8807,small_airport,Will and Wiley's Aerodrome,36.32569885,-95.64689636,700,20OK,,50
15465,small_airport,Barcus Field,36.26760101,-95.63069916,660,95OK,,50
18403,small_airport,Sam Riggs Airpark,36.21820068,-95.65190125,580,K11,,50
23764,small_airport,Sageeyah Airfield,36.38370132,-95.64800262,640,OK20,,50
23159,small_airport,Potoczak Airport,43.06119919,-78.66139984,582,NK19,,50
23213,small_airport,Merkle Airport,43.06669998,-78.59970093,590,NK87,,50
11525,small_airport,Clarendon Municipal Airport,34.64799881,-91.39440155,217,4M8,,50
19694,small_airport,Smiley Johnson Municipal Airport-Bass Field,34.91149902,-100.8690033,2833,E34,,50
19461,small_airport,Clarion Municipal Airport,42.7419014,-93.7589035,1162,CAV,,50
24299,small_airport,Parker-Cramer Airport,41.21149826,-79.36090088,1480,PS66,,50
6537,small_airport,Delta Shores Airport,48.14530182,-116.2139969,2064,00ID,,50
17779,small_airport,CX Ranch Airport,48.138,-116.197998,2071,ID01,,50
17809,small_airport,Tuka STOLport,48.10549927,-116.137001,2086,ID32,,50
17852,small_airport,Riverlake Airport,48.12599945,-116.1650009,2076,ID75,,50
17855,small_airport,Cx Ranch Nr 2 Airport,48.14160156,-116.1819992,2070,ID78,,50
17540,small_airport,King Sky Ranch Airport,34.76819992,-83.59290314,1840,GA67,,50
17810,small_airport,Stocking Meadows Airport,46.93600082,-115.8649979,3850,ID33,,50
16820,small_airport,Clarks Point Airport,58.83369827,-158.529007,80,CLP,,50
23070,small_airport,Peaslees Airstrip,39.78929901,-75.22910309,99,NJ25,,50
16825,small_airport,Borges - Clarksburg Airport,38.44319916,-121.5090027,12,CN13,,50
11173,closed,Perl Acres Airport,40.152903,-74.455202,150,,,50
26011,small_airport,Ruth Field,39.32450104,-80.39679718,1200,WV28,,50
26030,small_airport,Rexroad Airport,39.13570023,-80.21040344,1350,WV47,,50
6642,small_airport,Shannon Field,34.12960052,-90.52400208,165,02CD,,50
13031,small_airport,Mc Grew Airport,37.50759888,-86.20549774,720,66KY,,50
43064,small_airport,Johnson Farm Lines Airport,35.57120132,-93.57520294,775,,,50
12340,small_airport,Ron Wood Airport,30.4321003,-85.2888031,140,5FD1,,50
13799,small_airport,Clarksville Airport,30.46409988,-85.17710114,90,74FD,,50
17386,small_airport,Steep Head Farm Airport,30.42020035,-85.30049896,60,FL15,,50
21870,closed,Haysfield Airport,39.238201,-76.946602,420,,,50
7741,small_airport,Salem Field,36.47499847,-87.36669922,425,11TN,,50
8165,small_airport,Ferraraccio Field,36.49940109,-87.19029999,620,19TN,,50
10209,small_airport,Ruckman Field,36.47700119,-87.13980103,660,36TN,,50
24939,small_airport,Titan Field,36.49440002,-87.32189941,385,TN23,,50
24969,small_airport,Parr Field,36.55590057,-87.44830322,590,TN53,,50
20321,small_airport,Clarksville Red River City-J D Trissell Field,33.59320068,-95.06359863,440,LBR,,50
25355,closed,Big River Ranch Airport,36.675097,-78.695,375,,,50
8266,small_airport,Elkins Field,34.45780182,-78.61830139,93,2NR2,,50
11723,closed,Finley Ranch Airport,35.116698,-101.442002,3400,,,50
12659,small_airport,Reed Airport,34.90010071,-101.3170013,3369,5TA4,,50
12142,small_airport,Monte Prieto Ranch Airport,34.08869934,-106.1190033,6164,57NM,,50
17492,small_airport,Hearn Airport,32.15710068,-81.88870239,185,GA19,,50
8316,small_airport,Airlane Enterprises Airport,43.20510101,-76.17880249,385,1H1,,50
12907,closed,5-D Ranch Airport,39.3283,-97.060898,1190,,,50
24610,small_airport,Callaway Airpark,39.43330002,-97.12110138,1275,SN33,,50
17918,small_airport,Booe Airport,39.27310181,-87.12220001,600,II34,,50
24300,small_airport,Uphill Airport,40.10620117,-80.43090057,1360,PS67,,50
17491,small_airport,Big Creek Flying Ranch Airport,34.832901,-83.4095993,1650,GA18,,50
10233,small_airport,Wayne Brown Airport,31.72769928,-91.582901,59,37LA,,50
23616,small_airport,Miami Valley Career Technology Center Airport,39.84339905,-84.33129883,930,OH51,,50
16523,small_airport,Cross Winds Airport,47.98320007,-117.5429993,2150,C72,,50
21951,small_airport,Clayton Lake Strip,46.61610031,-69.52230072,1150,ME19,,50
9844,small_airport,De Vere Field,47.17760086,-120.8529968,1800,2W1,,50
16819,small_airport,Clear Sky Lodge Airport,64.255997,-149.190554,650,CLF,,50
17691,closed,Lloyd's Field,43.097197,-93.402199,1220,,,50
19153,small_airport,Leaders Clear Lake Airport,45.44440079,-93.97109985,990,8Y6,,50
12374,small_airport,Clear Lake Municipal Airport,44.77140045,-96.68810272,1801,5H3,,50
13730,small_airport,Bardwell Airstrip,47.75249863,-95.33499908,1260,72MN,,50
26362,small_airport,Clearwater Airport,63.02679825,-147.1790009,2900,Z86,,50
24611,small_airport,Rucker Airport,37.57500076,-97.49199677,1300,SN34,,50
12503,small_airport,Seven Hills Airport,45.41249847,-94.0766983,1010,5MN4,,50
25162,small_airport,Blackwood Airpark,32.4095993,-97.3871994,835,TX46,,50
9540,small_airport,Recompense Farm Airport,38.30849838,-76.72470093,30,2MD1,,50
11540,small_airport,Clements Airport,38.34059906,-76.73719788,105,4MD4,,50
22895,small_airport,Mutschler Field,47.05580139,-98.50700378,1490,ND89,,50
